"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","315","Validate GET users API","Chromium","2026-06-18","passed","2026-06-18","API Tests - ReqRes","api.spec.ts","",""
"","1922","User can login successfully","WebKit","2026-06-18","passed","2026-06-18","Login Feature","login.spec.ts","",""
"","1062","User can login successfully","Firefox","2026-06-18","passed","2026-06-18","Login Feature","login.spec.ts","",""
"","2182","has title","Firefox","2026-06-18","passed","2026-06-18","","example.spec.ts","",""
"","2398","get started link","Firefox","2026-06-18","passed","2026-06-18","","example.spec.ts","",""
"","3543","has title","WebKit","2026-06-18","passed","2026-06-18","","example.spec.ts","",""
"","95","Validate GET users API","WebKit","2026-06-18","passed","2026-06-18","API Tests - ReqRes","api.spec.ts","",""
"","838","has title","Chromium","2026-06-18","passed","2026-06-18","","example.spec.ts","",""
"","87","Validate GET users API","Firefox","2026-06-18","passed","2026-06-18","API Tests - ReqRes","api.spec.ts","",""
"","5389","get started link","WebKit","2026-06-18","passed","2026-06-18","","example.spec.ts","",""
"","920","get started link","Chromium","2026-06-18","passed","2026-06-18","","example.spec.ts","",""
"","766","User can login successfully","Chromium","2026-06-18","passed","2026-06-18","Login Feature","login.spec.ts","",""
