"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","811","has title","Chromium","2026-05-01","passed","2026-05-01","","example.spec.ts","",""
"","2798","get started link","Firefox","2026-05-01","passed","2026-05-01","","example.spec.ts","",""
"","1131","User can login successfully","Firefox","2026-05-01","passed","2026-05-01","Login Feature","login.spec.ts","",""
"","5459","get started link","WebKit","2026-05-01","passed","2026-05-01","","example.spec.ts","",""
"","939","get started link","Chromium","2026-05-01","passed","2026-05-01","","example.spec.ts","",""
"","92","Validate GET users API","WebKit","2026-05-01","passed","2026-05-01","API Tests - ReqRes","api.spec.ts","",""
"","2261","has title","Firefox","2026-05-01","passed","2026-05-01","","example.spec.ts","",""
"","322","Validate GET users API","Chromium","2026-05-01","passed","2026-05-01","API Tests - ReqRes","api.spec.ts","",""
"","87","Validate GET users API","Firefox","2026-05-01","passed","2026-05-01","API Tests - ReqRes","api.spec.ts","",""
"","1725","User can login successfully","WebKit","2026-05-01","passed","2026-05-01","Login Feature","login.spec.ts","",""
"","889","User can login successfully","Chromium","2026-05-01","passed","2026-05-01","Login Feature","login.spec.ts","",""
"","3009","has title","WebKit","2026-05-01","passed","2026-05-01","","example.spec.ts","",""
