"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2736","get started link","Firefox","2026-03-19","passed","2026-03-19","","example.spec.ts","",""
"","8037","get started link","WebKit","2026-03-19","passed","2026-03-19","","example.spec.ts","",""
"","1653","User can login successfully","WebKit","2026-03-19","passed","2026-03-19","Login Feature","login.spec.ts","",""
"","2251","has title","Firefox","2026-03-19","passed","2026-03-19","","example.spec.ts","",""
"","176","Validate GET users API","WebKit","2026-03-19","passed","2026-03-19","API Tests - ReqRes","api.spec.ts","",""
"","1060","User can login successfully","Firefox","2026-03-19","passed","2026-03-19","Login Feature","login.spec.ts","",""
"","7116","has title","WebKit","2026-03-19","passed","2026-03-19","","example.spec.ts","",""
"","789","has title","Chromium","2026-03-19","passed","2026-03-19","","example.spec.ts","",""
"","764","User can login successfully","Chromium","2026-03-19","passed","2026-03-19","Login Feature","login.spec.ts","",""
"","1077","get started link","Chromium","2026-03-19","passed","2026-03-19","","example.spec.ts","",""
"","338","Validate GET users API","Chromium","2026-03-19","passed","2026-03-19","API Tests - ReqRes","api.spec.ts","",""
"","182","Validate GET users API","Firefox","2026-03-19","passed","2026-03-19","API Tests - ReqRes","api.spec.ts","",""
