"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5107","get started link","WebKit","2026-04-03","passed","2026-04-03","","example.spec.ts","",""
"","87","Validate GET users API","WebKit","2026-04-03","passed","2026-04-03","API Tests - ReqRes","api.spec.ts","",""
"","1090","User can login successfully","Firefox","2026-04-03","passed","2026-04-03","Login Feature","login.spec.ts","",""
"","860","User can login successfully","Chromium","2026-04-03","passed","2026-04-03","Login Feature","login.spec.ts","",""
"","781","has title","Chromium","2026-04-03","passed","2026-04-03","","example.spec.ts","",""
"","2546","has title","WebKit","2026-04-03","passed","2026-04-03","","example.spec.ts","",""
"","1001","get started link","Chromium","2026-04-03","passed","2026-04-03","","example.spec.ts","",""
"","82","Validate GET users API","Firefox","2026-04-03","passed","2026-04-03","API Tests - ReqRes","api.spec.ts","",""
"","2270","has title","Firefox","2026-04-03","passed","2026-04-03","","example.spec.ts","",""
"","304","Validate GET users API","Chromium","2026-04-03","passed","2026-04-03","API Tests - ReqRes","api.spec.ts","",""
"","2756","get started link","Firefox","2026-04-03","passed","2026-04-03","","example.spec.ts","",""
"","1439","User can login successfully","WebKit","2026-04-03","passed","2026-04-03","Login Feature","login.spec.ts","",""
