"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2274","has title","Firefox","2026-06-11","passed","2026-06-11","","example.spec.ts","",""
"","85","Validate GET users API","WebKit","2026-06-11","passed","2026-06-11","API Tests - ReqRes","api.spec.ts","",""
"","975","get started link","Chromium","2026-06-11","passed","2026-06-11","","example.spec.ts","",""
"","959","User can login successfully","Firefox","2026-06-11","passed","2026-06-11","Login Feature","login.spec.ts","",""
"","838","User can login successfully","Chromium","2026-06-11","passed","2026-06-11","Login Feature","login.spec.ts","",""
"","1685","User can login successfully","WebKit","2026-06-11","passed","2026-06-11","Login Feature","login.spec.ts","",""
"","83","Validate GET users API","Firefox","2026-06-11","passed","2026-06-11","API Tests - ReqRes","api.spec.ts","",""
"","2773","get started link","Firefox","2026-06-11","passed","2026-06-11","","example.spec.ts","",""
"","11249","get started link","WebKit","2026-06-11","passed","2026-06-11","","example.spec.ts","",""
"","287","Validate GET users API","Chromium","2026-06-11","passed","2026-06-11","API Tests - ReqRes","api.spec.ts","",""
"","874","has title","Chromium","2026-06-11","passed","2026-06-11","","example.spec.ts","",""
"","10205","has title","WebKit","2026-06-11","passed","2026-06-11","","example.spec.ts","",""
