"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","664","User can login successfully","Chromium","2026-05-28","passed","2026-05-28","Login Feature","login.spec.ts","",""
"","4509","get started link","WebKit","2026-05-28","passed","2026-05-28","","example.spec.ts","",""
"","1235","User can login successfully","WebKit","2026-05-28","passed","2026-05-28","Login Feature","login.spec.ts","",""
"","826","User can login successfully","Firefox","2026-05-28","passed","2026-05-28","Login Feature","login.spec.ts","",""
"","177","Validate GET users API","Chromium","2026-05-28","passed","2026-05-28","API Tests - ReqRes","api.spec.ts","",""
"","1884","has title","Firefox","2026-05-28","passed","2026-05-28","","example.spec.ts","",""
"","77","Validate GET users API","WebKit","2026-05-28","passed","2026-05-28","API Tests - ReqRes","api.spec.ts","",""
"","75","Validate GET users API","Firefox","2026-05-28","passed","2026-05-28","API Tests - ReqRes","api.spec.ts","",""
"","733","has title","Chromium","2026-05-28","passed","2026-05-28","","example.spec.ts","",""
"","2185","get started link","Firefox","2026-05-28","passed","2026-05-28","","example.spec.ts","",""
"","2770","has title","WebKit","2026-05-28","passed","2026-05-28","","example.spec.ts","",""
"","846","get started link","Chromium","2026-05-28","passed","2026-05-28","","example.spec.ts","",""
