"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","980","get started link","Chromium","2026-06-25","passed","2026-06-25","","example.spec.ts","",""
"","1711","User can login successfully","WebKit","2026-06-25","passed","2026-06-25","Login Feature","login.spec.ts","",""
"","6799","has title","WebKit","2026-06-25","passed","2026-06-25","","example.spec.ts","",""
"","95","Validate GET users API","Firefox","2026-06-25","passed","2026-06-25","API Tests - ReqRes","api.spec.ts","",""
"","269","Validate GET users API","Chromium","2026-06-25","passed","2026-06-25","API Tests - ReqRes","api.spec.ts","",""
"","2556","get started link","Firefox","2026-06-25","passed","2026-06-25","","example.spec.ts","",""
"","1052","User can login successfully","Firefox","2026-06-25","passed","2026-06-25","Login Feature","login.spec.ts","",""
"","7968","get started link","WebKit","2026-06-25","passed","2026-06-25","","example.spec.ts","",""
"","845","has title","Chromium","2026-06-25","passed","2026-06-25","","example.spec.ts","",""
"","2302","has title","Firefox","2026-06-25","passed","2026-06-25","","example.spec.ts","",""
"","94","Validate GET users API","WebKit","2026-06-25","passed","2026-06-25","API Tests - ReqRes","api.spec.ts","",""
"","824","User can login successfully","Chromium","2026-06-25","passed","2026-06-25","Login Feature","login.spec.ts","",""
