"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","176","Validate GET users API","Firefox","2026-03-27","passed","2026-03-27","API Tests - ReqRes","api.spec.ts","",""
"","6200","has title","WebKit","2026-03-27","passed","2026-03-27","","example.spec.ts","",""
"","2652","has title","Firefox","2026-03-27","passed","2026-03-27","","example.spec.ts","",""
"","323","Validate GET users API","Chromium","2026-03-27","passed","2026-03-27","API Tests - ReqRes","api.spec.ts","",""
"","722","has title","Chromium","2026-03-27","passed","2026-03-27","","example.spec.ts","",""
"","1229","User can login successfully","Firefox","2026-03-27","passed","2026-03-27","Login Feature","login.spec.ts","",""
"","6945","get started link","WebKit","2026-03-27","passed","2026-03-27","","example.spec.ts","",""
"","975","get started link","Chromium","2026-03-27","passed","2026-03-27","","example.spec.ts","",""
"","178","Validate GET users API","WebKit","2026-03-27","passed","2026-03-27","API Tests - ReqRes","api.spec.ts","",""
"","1824","User can login successfully","WebKit","2026-03-27","passed","2026-03-27","Login Feature","login.spec.ts","",""
"","1005","User can login successfully","Chromium","2026-03-27","passed","2026-03-27","Login Feature","login.spec.ts","",""
"","2882","get started link","Firefox","2026-03-27","passed","2026-03-27","","example.spec.ts","",""
