"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7869","get started link","WebKit","2026-04-22","passed","2026-04-22","","example.spec.ts","",""
"","2600","get started link","Firefox","2026-04-22","passed","2026-04-22","","example.spec.ts","",""
"","87","Validate GET users API","WebKit","2026-04-22","passed","2026-04-22","API Tests - ReqRes","api.spec.ts","",""
"","841","User can login successfully","Chromium","2026-04-22","passed","2026-04-22","Login Feature","login.spec.ts","",""
"","5284","has title","WebKit","2026-04-22","passed","2026-04-22","","example.spec.ts","",""
"","1993","User can login successfully","WebKit","2026-04-22","passed","2026-04-22","Login Feature","login.spec.ts","",""
"","88","Validate GET users API","Firefox","2026-04-22","passed","2026-04-22","API Tests - ReqRes","api.spec.ts","",""
"","938","get started link","Chromium","2026-04-22","passed","2026-04-22","","example.spec.ts","",""
"","1050","User can login successfully","Firefox","2026-04-22","passed","2026-04-22","Login Feature","login.spec.ts","",""
"","2133","has title","Firefox","2026-04-22","passed","2026-04-22","","example.spec.ts","",""
"","872","has title","Chromium","2026-04-22","passed","2026-04-22","","example.spec.ts","",""
"","293","Validate GET users API","Chromium","2026-04-22","passed","2026-04-22","API Tests - ReqRes","api.spec.ts","",""
