"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","879","get started link","Chromium","2026-05-21","passed","2026-05-21","","example.spec.ts","",""
"","2135","has title","Firefox","2026-05-21","passed","2026-05-21","","example.spec.ts","",""
"","2597","get started link","Firefox","2026-05-21","passed","2026-05-21","","example.spec.ts","",""
"","88","Validate GET users API","Firefox","2026-05-21","passed","2026-05-21","API Tests - ReqRes","api.spec.ts","",""
"","1822","User can login successfully","WebKit","2026-05-21","passed","2026-05-21","Login Feature","login.spec.ts","",""
"","814","User can login successfully","Chromium","2026-05-21","passed","2026-05-21","Login Feature","login.spec.ts","",""
"","273","Validate GET users API","Chromium","2026-05-21","passed","2026-05-21","API Tests - ReqRes","api.spec.ts","",""
"","7556","get started link","WebKit","2026-05-21","passed","2026-05-21","","example.spec.ts","",""
"","1009","User can login successfully","Firefox","2026-05-21","passed","2026-05-21","Login Feature","login.spec.ts","",""
"","5783","has title","WebKit","2026-05-21","passed","2026-05-21","","example.spec.ts","",""
"","847","has title","Chromium","2026-05-21","passed","2026-05-21","","example.spec.ts","",""
"","89","Validate GET users API","WebKit","2026-05-21","passed","2026-05-21","API Tests - ReqRes","api.spec.ts","",""
