"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","810","User can login successfully","Chromium","2026-04-17","passed","2026-04-17","Login Feature","login.spec.ts","",""
"","5896","has title","WebKit","2026-04-17","passed","2026-04-17","","example.spec.ts","",""
"","8317","get started link","WebKit","2026-04-17","passed","2026-04-17","","example.spec.ts","",""
"","2049","User can login successfully","WebKit","2026-04-17","passed","2026-04-17","Login Feature","login.spec.ts","",""
"","1097","User can login successfully","Firefox","2026-04-17","passed","2026-04-17","Login Feature","login.spec.ts","",""
"","2388","has title","Firefox","2026-04-17","passed","2026-04-17","","example.spec.ts","",""
"","958","has title","Chromium","2026-04-17","passed","2026-04-17","","example.spec.ts","",""
"","2872","get started link","Firefox","2026-04-17","passed","2026-04-17","","example.spec.ts","",""
"","91","Validate GET users API","WebKit","2026-04-17","passed","2026-04-17","API Tests - ReqRes","api.spec.ts","",""
"","270","Validate GET users API","Chromium","2026-04-17","passed","2026-04-17","API Tests - ReqRes","api.spec.ts","",""
"","113","Validate GET users API","Firefox","2026-04-17","passed","2026-04-17","API Tests - ReqRes","api.spec.ts","",""
"","1056","get started link","Chromium","2026-04-17","passed","2026-04-17","","example.spec.ts","",""
