"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","93","Validate GET users API","WebKit","2026-05-17","passed","2026-05-17","API Tests - ReqRes","api.spec.ts","",""
"","853","has title","Chromium","2026-05-17","passed","2026-05-17","","example.spec.ts","",""
"","998","User can login successfully","Firefox","2026-05-17","passed","2026-05-17","Login Feature","login.spec.ts","",""
"","8726","get started link","WebKit","2026-05-17","passed","2026-05-17","","example.spec.ts","",""
"","4752","has title","WebKit","2026-05-17","passed","2026-05-17","","example.spec.ts","",""
"","774","User can login successfully","Chromium","2026-05-17","passed","2026-05-17","Login Feature","login.spec.ts","",""
"","2153","has title","Firefox","2026-05-17","passed","2026-05-17","","example.spec.ts","",""
"","931","get started link","Chromium","2026-05-17","passed","2026-05-17","","example.spec.ts","",""
"","2693","User can login successfully","WebKit","2026-05-17","passed","2026-05-17","Login Feature","login.spec.ts","",""
"","2481","get started link","Firefox","2026-05-17","passed","2026-05-17","","example.spec.ts","",""
"","99","Validate GET users API","Firefox","2026-05-17","passed","2026-05-17","API Tests - ReqRes","api.spec.ts","",""
"","306","Validate GET users API","Chromium","2026-05-17","passed","2026-05-17","API Tests - ReqRes","api.spec.ts","",""
