"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1033","User can login successfully","Firefox","2026-04-10","passed","2026-04-10","Login Feature","login.spec.ts","",""
"","2673","get started link","Firefox","2026-04-10","passed","2026-04-10","","example.spec.ts","",""
"","105","Validate GET users API","Firefox","2026-04-10","passed","2026-04-10","API Tests - ReqRes","api.spec.ts","",""
"","1048","get started link","Chromium","2026-04-10","passed","2026-04-10","","example.spec.ts","",""
"","315","Validate GET users API","Chromium","2026-04-10","passed","2026-04-10","API Tests - ReqRes","api.spec.ts","",""
"","4870","has title","WebKit","2026-04-10","passed","2026-04-10","","example.spec.ts","",""
"","893","User can login successfully","Chromium","2026-04-10","passed","2026-04-10","Login Feature","login.spec.ts","",""
"","6924","get started link","WebKit","2026-04-10","passed","2026-04-10","","example.spec.ts","",""
"","2293","has title","Firefox","2026-04-10","passed","2026-04-10","","example.spec.ts","",""
"","2049","User can login successfully","WebKit","2026-04-10","passed","2026-04-10","Login Feature","login.spec.ts","",""
"","95","Validate GET users API","WebKit","2026-04-10","passed","2026-04-10","API Tests - ReqRes","api.spec.ts","",""
"","915","has title","Chromium","2026-04-10","passed","2026-04-10","","example.spec.ts","",""
