"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2193","has title","Firefox","2026-05-20","passed","2026-05-20","","example.spec.ts","",""
"","8703","get started link","WebKit","2026-05-20","passed","2026-05-20","","example.spec.ts","",""
"","154","Validate GET users API","WebKit","2026-05-20","passed","2026-05-20","API Tests - ReqRes","api.spec.ts","",""
"","2270","User can login successfully","WebKit","2026-05-20","passed","2026-05-20","Login Feature","login.spec.ts","",""
"","1006","get started link","Chromium","2026-05-20","passed","2026-05-20","","example.spec.ts","",""
"","959","User can login successfully","Chromium","2026-05-20","passed","2026-05-20","Login Feature","login.spec.ts","",""
"","477","Validate GET users API","Chromium","2026-05-20","passed","2026-05-20","API Tests - ReqRes","api.spec.ts","",""
"","135","Validate GET users API","Firefox","2026-05-20","passed","2026-05-20","API Tests - ReqRes","api.spec.ts","",""
"","6495","has title","WebKit","2026-05-20","passed","2026-05-20","","example.spec.ts","",""
"","1152","User can login successfully","Firefox","2026-05-20","passed","2026-05-20","Login Feature","login.spec.ts","",""
"","2614","get started link","Firefox","2026-05-20","passed","2026-05-20","","example.spec.ts","",""
"","859","has title","Chromium","2026-05-20","passed","2026-05-20","","example.spec.ts","",""
