"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2253","has title","Firefox","2026-03-21","passed","2026-03-21","","example.spec.ts","",""
"","182","Validate GET users API","Firefox","2026-03-21","passed","2026-03-21","API Tests - ReqRes","api.spec.ts","",""
"","296","Validate GET users API","Chromium","2026-03-21","passed","2026-03-21","API Tests - ReqRes","api.spec.ts","",""
"","992","get started link","Chromium","2026-03-21","passed","2026-03-21","","example.spec.ts","",""
"","723","has title","Chromium","2026-03-21","passed","2026-03-21","","example.spec.ts","",""
"","2641","get started link","Firefox","2026-03-21","passed","2026-03-21","","example.spec.ts","",""
"","1016","User can login successfully","Firefox","2026-03-21","passed","2026-03-21","Login Feature","login.spec.ts","",""
"","181","Validate GET users API","WebKit","2026-03-21","passed","2026-03-21","API Tests - ReqRes","api.spec.ts","",""
"","6554","has title","WebKit","2026-03-21","passed","2026-03-21","","example.spec.ts","",""
"","729","User can login successfully","Chromium","2026-03-21","passed","2026-03-21","Login Feature","login.spec.ts","",""
"","1759","User can login successfully","WebKit","2026-03-21","passed","2026-03-21","Login Feature","login.spec.ts","",""
"","7399","get started link","WebKit","2026-03-21","passed","2026-03-21","","example.spec.ts","",""
