"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","124","Validate GET users API","WebKit","2026-06-01","passed","2026-06-01","API Tests - ReqRes","api.spec.ts","",""
"","2404","has title","Firefox","2026-06-01","passed","2026-06-01","","example.spec.ts","",""
"","6804","has title","WebKit","2026-06-01","passed","2026-06-01","","example.spec.ts","",""
"","9008","get started link","WebKit","2026-06-01","passed","2026-06-01","","example.spec.ts","",""
"","129","Validate GET users API","Firefox","2026-06-01","passed","2026-06-01","API Tests - ReqRes","api.spec.ts","",""
"","359","Validate GET users API","Chromium","2026-06-01","passed","2026-06-01","API Tests - ReqRes","api.spec.ts","",""
"","1110","get started link","Chromium","2026-06-01","passed","2026-06-01","","example.spec.ts","",""
"","1280","User can login successfully","Firefox","2026-06-01","passed","2026-06-01","Login Feature","login.spec.ts","",""
"","1071","User can login successfully","Chromium","2026-06-01","passed","2026-06-01","Login Feature","login.spec.ts","",""
"","1927","User can login successfully","WebKit","2026-06-01","passed","2026-06-01","Login Feature","login.spec.ts","",""
"","2380","get started link","Firefox","2026-06-01","passed","2026-06-01","","example.spec.ts","",""
"","1015","has title","Chromium","2026-06-01","passed","2026-06-01","","example.spec.ts","",""
