"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","79","Validate GET users API","WebKit","2026-04-23","passed","2026-04-23","API Tests - ReqRes","api.spec.ts","",""
"","1969","User can login successfully","WebKit","2026-04-23","passed","2026-04-23","Login Feature","login.spec.ts","",""
"","836","User can login successfully","Chromium","2026-04-23","passed","2026-04-23","Login Feature","login.spec.ts","",""
"","83","Validate GET users API","Firefox","2026-04-23","passed","2026-04-23","API Tests - ReqRes","api.spec.ts","",""
"","2268","has title","Firefox","2026-04-23","passed","2026-04-23","","example.spec.ts","",""
"","1014","User can login successfully","Firefox","2026-04-23","passed","2026-04-23","Login Feature","login.spec.ts","",""
"","5081","has title","WebKit","2026-04-23","passed","2026-04-23","","example.spec.ts","",""
"","2748","get started link","Firefox","2026-04-23","passed","2026-04-23","","example.spec.ts","",""
"","243","Validate GET users API","Chromium","2026-04-23","passed","2026-04-23","API Tests - ReqRes","api.spec.ts","",""
"","990","get started link","Chromium","2026-04-23","passed","2026-04-23","","example.spec.ts","",""
"","7660","get started link","WebKit","2026-04-23","passed","2026-04-23","","example.spec.ts","",""
"","957","has title","Chromium","2026-04-23","passed","2026-04-23","","example.spec.ts","",""
