"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6817","has title","WebKit","2026-05-26","passed","2026-05-26","","example.spec.ts","",""
"","475","Validate GET users API","Chromium","2026-05-26","passed","2026-05-26","API Tests - ReqRes","api.spec.ts","",""
"","111","Validate GET users API","WebKit","2026-05-26","passed","2026-05-26","API Tests - ReqRes","api.spec.ts","",""
"","7469","get started link","WebKit","2026-05-26","passed","2026-05-26","","example.spec.ts","",""
"","2169","has title","Firefox","2026-05-26","passed","2026-05-26","","example.spec.ts","",""
"","1136","has title","Chromium","2026-05-26","passed","2026-05-26","","example.spec.ts","",""
"","2474","get started link","Firefox","2026-05-26","passed","2026-05-26","","example.spec.ts","",""
"","1339","get started link","Chromium","2026-05-26","passed","2026-05-26","","example.spec.ts","",""
"","967","User can login successfully","Firefox","2026-05-26","passed","2026-05-26","Login Feature","login.spec.ts","",""
"","115","Validate GET users API","Firefox","2026-05-26","passed","2026-05-26","API Tests - ReqRes","api.spec.ts","",""
"","1506","User can login successfully","WebKit","2026-05-26","passed","2026-05-26","Login Feature","login.spec.ts","",""
"","919","User can login successfully","Chromium","2026-05-26","passed","2026-05-26","Login Feature","login.spec.ts","",""
