"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2816","get started link","Firefox","2026-03-05","passed","2026-03-05","","example.spec.ts","",""
"","238","Validate GET users API","Firefox","2026-03-05","passed","2026-03-05","API Tests - ReqRes","api.spec.ts","",""
"","298","Validate GET users API","WebKit","2026-03-05","passed","2026-03-05","API Tests - ReqRes","api.spec.ts","",""
"","6701","has title","WebKit","2026-03-05","passed","2026-03-05","","example.spec.ts","",""
"","667","has title","Chromium","2026-03-05","passed","2026-03-05","","example.spec.ts","",""
"","412","Validate GET users API","Chromium","2026-03-05","passed","2026-03-05","API Tests - ReqRes","api.spec.ts","",""
"","1054","User can login successfully","Chromium","2026-03-05","passed","2026-03-05","Login Feature","login.spec.ts","",""
"","1180","get started link","Chromium","2026-03-05","passed","2026-03-05","","example.spec.ts","",""
"","1518","User can login successfully","Firefox","2026-03-05","passed","2026-03-05","Login Feature","login.spec.ts","",""
"","1898","has title","Firefox","2026-03-05","passed","2026-03-05","","example.spec.ts","",""
"","1972","User can login successfully","WebKit","2026-03-05","passed","2026-03-05","Login Feature","login.spec.ts","",""
"","7229","get started link","WebKit","2026-03-05","passed","2026-03-05","","example.spec.ts","",""
