"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9128","get started link","WebKit","2026-03-15","passed","2026-03-15","","example.spec.ts","",""
"","949","has title","Chromium","2026-03-15","passed","2026-03-15","","example.spec.ts","",""
"","254","Validate GET users API","WebKit","2026-03-15","passed","2026-03-15","API Tests - ReqRes","api.spec.ts","",""
"","254","Validate GET users API","Firefox","2026-03-15","passed","2026-03-15","API Tests - ReqRes","api.spec.ts","",""
"","3201","get started link","Firefox","2026-03-15","passed","2026-03-15","","example.spec.ts","",""
"","917","User can login successfully","Chromium","2026-03-15","passed","2026-03-15","Login Feature","login.spec.ts","",""
"","2005","User can login successfully","WebKit","2026-03-15","passed","2026-03-15","Login Feature","login.spec.ts","",""
"","6945","has title","WebKit","2026-03-15","passed","2026-03-15","","example.spec.ts","",""
"","456","Validate GET users API","Chromium","2026-03-15","passed","2026-03-15","API Tests - ReqRes","api.spec.ts","",""
"","2827","has title","Firefox","2026-03-15","passed","2026-03-15","","example.spec.ts","",""
"","1114","User can login successfully","Firefox","2026-03-15","passed","2026-03-15","Login Feature","login.spec.ts","",""
"","1230","get started link","Chromium","2026-03-15","passed","2026-03-15","","example.spec.ts","",""
