"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1208","get started link","Chromium","2026-04-21","passed","2026-04-21","","example.spec.ts","",""
"","1789","User can login successfully","WebKit","2026-04-21","passed","2026-04-21","Login Feature","login.spec.ts","",""
"","94","Validate GET users API","Firefox","2026-04-21","passed","2026-04-21","API Tests - ReqRes","api.spec.ts","",""
"","262","Validate GET users API","Chromium","2026-04-21","passed","2026-04-21","API Tests - ReqRes","api.spec.ts","",""
"","935","User can login successfully","Chromium","2026-04-21","passed","2026-04-21","Login Feature","login.spec.ts","",""
"","1028","has title","Chromium","2026-04-21","passed","2026-04-21","","example.spec.ts","",""
"","9419","get started link","WebKit","2026-04-21","passed","2026-04-21","","example.spec.ts","",""
"","2539","has title","Firefox","2026-04-21","passed","2026-04-21","","example.spec.ts","",""
"","111","Validate GET users API","WebKit","2026-04-21","passed","2026-04-21","API Tests - ReqRes","api.spec.ts","",""
"","6925","has title","WebKit","2026-04-21","passed","2026-04-21","","example.spec.ts","",""
"","2786","get started link","Firefox","2026-04-21","passed","2026-04-21","","example.spec.ts","",""
"","1196","User can login successfully","Firefox","2026-04-21","passed","2026-04-21","Login Feature","login.spec.ts","",""
