"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11360","get started link","WebKit","2026-06-02","passed","2026-06-02","","example.spec.ts","",""
"","2461","get started link","Firefox","2026-06-02","passed","2026-06-02","","example.spec.ts","",""
"","1017","User can login successfully","Firefox","2026-06-02","passed","2026-06-02","Login Feature","login.spec.ts","",""
"","920","get started link","Chromium","2026-06-02","passed","2026-06-02","","example.spec.ts","",""
"","863","has title","Chromium","2026-06-02","passed","2026-06-02","","example.spec.ts","",""
"","106","Validate GET users API","WebKit","2026-06-02","passed","2026-06-02","API Tests - ReqRes","api.spec.ts","",""
"","86","Validate GET users API","Firefox","2026-06-02","passed","2026-06-02","API Tests - ReqRes","api.spec.ts","",""
"","1749","User can login successfully","WebKit","2026-06-02","passed","2026-06-02","Login Feature","login.spec.ts","",""
"","9898","has title","WebKit","2026-06-02","passed","2026-06-02","","example.spec.ts","",""
"","2152","has title","Firefox","2026-06-02","passed","2026-06-02","","example.spec.ts","",""
"","823","User can login successfully","Chromium","2026-06-02","passed","2026-06-02","Login Feature","login.spec.ts","",""
"","308","Validate GET users API","Chromium","2026-06-02","passed","2026-06-02","API Tests - ReqRes","api.spec.ts","",""
