"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7795","get started link","WebKit","2026-05-04","passed","2026-05-04","","example.spec.ts","",""
"","322","Validate GET users API","Chromium","2026-05-04","passed","2026-05-04","API Tests - ReqRes","api.spec.ts","",""
"","2790","get started link","Firefox","2026-05-04","passed","2026-05-04","","example.spec.ts","",""
"","1030","has title","Chromium","2026-05-04","passed","2026-05-04","","example.spec.ts","",""
"","1086","User can login successfully","Firefox","2026-05-04","passed","2026-05-04","Login Feature","login.spec.ts","",""
"","1801","User can login successfully","WebKit","2026-05-04","passed","2026-05-04","Login Feature","login.spec.ts","",""
"","94","Validate GET users API","Firefox","2026-05-04","passed","2026-05-04","API Tests - ReqRes","api.spec.ts","",""
"","90","Validate GET users API","WebKit","2026-05-04","passed","2026-05-04","API Tests - ReqRes","api.spec.ts","",""
"","909","User can login successfully","Chromium","2026-05-04","passed","2026-05-04","Login Feature","login.spec.ts","",""
"","5537","has title","WebKit","2026-05-04","passed","2026-05-04","","example.spec.ts","",""
"","2452","has title","Firefox","2026-05-04","passed","2026-05-04","","example.spec.ts","",""
"","1197","get started link","Chromium","2026-05-04","passed","2026-05-04","","example.spec.ts","",""
