"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","956","get started link","Chromium","2026-05-06","passed","2026-05-06","","example.spec.ts","",""
"","875","User can login successfully","Chromium","2026-05-06","passed","2026-05-06","Login Feature","login.spec.ts","",""
"","102","Validate GET users API","WebKit","2026-05-06","passed","2026-05-06","API Tests - ReqRes","api.spec.ts","",""
"","93","Validate GET users API","Firefox","2026-05-06","passed","2026-05-06","API Tests - ReqRes","api.spec.ts","",""
"","2767","has title","WebKit","2026-05-06","passed","2026-05-06","","example.spec.ts","",""
"","2814","get started link","Firefox","2026-05-06","passed","2026-05-06","","example.spec.ts","",""
"","837","has title","Chromium","2026-05-06","passed","2026-05-06","","example.spec.ts","",""
"","4945","get started link","WebKit","2026-05-06","passed","2026-05-06","","example.spec.ts","",""
"","2260","has title","Firefox","2026-05-06","passed","2026-05-06","","example.spec.ts","",""
"","348","Validate GET users API","Chromium","2026-05-06","passed","2026-05-06","API Tests - ReqRes","api.spec.ts","",""
"","1895","User can login successfully","WebKit","2026-05-06","passed","2026-05-06","Login Feature","login.spec.ts","",""
"","998","User can login successfully","Firefox","2026-05-06","passed","2026-05-06","Login Feature","login.spec.ts","",""
